,lnc,blnc,gnc,places,transitions,in_agent_ratio,out_agent_ratio,places_communication
0,0.2146825396825397,0.2146825396825397,0.24615384615384617,4,5,0.8,0.8,10
0,0.28412698412698423,0.2841269841269841,0.31506849315068497,4,5,0.8,0.8,10
0,0.321031746031746,0.321031746031746,0.33783783783783783,4,5,0.8,0.8,10
0,0.2578571428571428,0.2578571428571428,0.2727272727272727,4,5,0.8,0.8,10
0,0.3299603174603175,0.3299603174603175,0.3466666666666667,4,5,0.8,0.8,10
0,0.28194444444444444,0.28194444444444444,0.31818181818181823,4,5,0.8,0.8,10
0,0.20992063492063495,0.20992063492063495,0.24242424242424243,4,5,0.8,0.8,10
0,0.2849206349206349,0.2849206349206348,0.3055555555555556,4,5,0.8,0.8,10
0,0.2140873015873016,0.2140873015873016,0.25373134328358204,4,5,0.8,0.8,10
0,0.2138888888888888,0.2138888888888888,0.25757575757575757,4,5,0.8,0.8,10
0,0.20912698412698416,0.20912698412698416,0.25373134328358204,4,5,0.8,0.8,10
0,0.3228174603174605,0.3228174603174603,0.33783783783783783,4,5,0.8,0.8,10
0,0.1696428571428571,0.1696428571428572,0.2063492063492064,5,5,0.8,0.8,10
0,0.3390873015873016,0.3390873015873015,0.3466666666666667,5,5,0.8,0.8,10
0,0.2841269841269841,0.2841269841269841,0.31506849315068497,5,5,0.8,0.8,10
0,0.2515873015873016,0.2515873015873016,0.2857142857142857,5,5,0.8,0.8,10
0,0.3025793650793651,0.3025793650793651,0.31506849315068497,5,5,0.8,0.8,10
0,0.3571428571428572,0.3571428571428571,0.375,5,5,0.8,0.8,10
0,0.29801587301587307,0.29801587301587296,0.33333333333333337,5,5,0.8,0.8,10
0,0.3107142857142857,0.3107142857142857,0.33333333333333337,5,5,0.8,0.8,10
0,0.3027777777777778,0.3027777777777778,0.33333333333333337,5,5,0.8,0.8,10
0,0.32460317460317456,0.32460317460317456,0.3421052631578947,5,5,0.8,0.8,10
0,0.3029761904761904,0.3029761904761905,0.33333333333333337,5,5,0.8,0.8,10
0,0.2928571428571428,0.2928571428571428,0.31506849315068497,5,5,0.8,0.8,10
0,0.24543650793650795,0.24543650793650795,0.2753623188405797,5,5,0.8,0.8,10
0,0.37496031746031755,0.37496031746031755,0.3846153846153846,5,5,0.8,0.8,10
0,0.23373015873015868,0.23373015873015868,0.2647058823529411,5,5,0.8,0.8,10
0,0.35416666666666674,0.35416666666666674,0.36708860759493667,5,5,0.8,0.8,10
0,0.3192460317460317,0.3192460317460317,0.3287671232876712,5,5,0.8,0.8,10
0,0.3501984126984128,0.3501984126984128,0.36708860759493667,5,5,0.8,0.8,10
0,0.33511904761904765,0.33511904761904765,0.3472222222222222,5,5,0.8,0.8,10
0,0.35218253968253976,0.35218253968253976,0.36708860759493667,5,5,0.8,0.8,10
0,0.349404761904762,0.349404761904762,0.36708860759493667,5,5,0.8,0.8,10
0,0.38749999999999996,0.38749999999999996,0.36923076923076925,5,5,0.8,0.8,10
0,0.29880952380952386,0.29880952380952386,0.32432432432432434,5,5,0.8,0.8,10
0,0.3488095238095238,0.3488095238095237,0.36,5,5,0.8,0.8,10
0,0.4028968253968255,0.40289682539682536,0.3846153846153846,5,5,0.8,0.8,10
0,0.258531746031746,0.258531746031746,0.295774647887324,5,5,0.8,0.8,10
0,0.36904761904761896,0.36904761904761907,0.375,5,5,0.8,0.8,10
0,0.25476190476190474,0.25476190476190474,0.26865671641791045,5,5,0.8,0.8,10
0,0.27003968253968247,0.27003968253968247,0.2857142857142857,5,5,0.8,0.8,10
0,0.348015873015873,0.348015873015873,0.3513513513513513,5,5,0.8,0.8,10
0,0.3100396825396825,0.3100396825396825,0.3142857142857143,5,5,0.8,0.8,10
0,0.265079365079365,0.265079365079365,0.2857142857142857,5,5,0.8,0.8,10
0,0.25496031746031744,0.25496031746031744,0.28985507246376807,5,5,0.8,0.8,10
0,0.2930555555555556,0.2930555555555555,0.32432432432432434,5,5,0.8,0.8,10
0,0.3474206349206349,0.3474206349206349,0.36708860759493667,5,5,0.8,0.8,10
0,0.3053571428571429,0.3053571428571429,0.3142857142857143,5,5,0.8,0.8,10
0,0.32658730158730154,0.32658730158730154,0.34246575342465757,5,5,0.8,0.8,10
0,0.3293650793650793,0.3293650793650793,0.3421052631578947,5,5,0.8,0.8,10
0,0.26488095238095244,0.26488095238095233,0.2753623188405797,5,5,0.8,0.8,10
0,0.34126984126984117,0.34126984126984117,0.35064935064935066,5,5,0.8,0.8,10
0,0.34412698412698417,0.34412698412698406,0.3561643835616438,5,5,0.8,0.8,10
0,0.258531746031746,0.258531746031746,0.295774647887324,5,5,0.8,0.8,10
0,0.2759920634920634,0.2759920634920634,0.295774647887324,5,5,0.8,0.8,10
0,0.2484126984126983,0.24841269841269842,0.2753623188405797,5,5,0.8,0.8,10
0,0.27103174603174607,0.27103174603174596,0.295774647887324,5,5,0.8,0.8,10
0,0.24742063492063493,0.24742063492063493,0.2753623188405797,5,5,0.8,0.8,10
0,0.3057539682539683,0.3057539682539683,0.32432432432432434,5,5,0.8,0.8,10
0,0.3242063492063493,0.32420634920634916,0.35526315789473684,5,5,0.8,0.8,10
0,0.29801587301587307,0.29801587301587307,0.32432432432432434,5,5,0.8,0.8,10
0,0.320436507936508,0.3204365079365079,0.33783783783783783,5,5,0.8,0.8,10
0,0.26408730158730154,0.26408730158730154,0.2857142857142857,5,5,0.8,0.8,10
0,0.3290873015873016,0.3290873015873015,0.34246575342465757,5,5,0.8,0.8,10
0,0.17083333333333317,0.17083333333333328,0.19672131147540983,5,5,0.8,0.8,10
0,0.28154761904761905,0.28154761904761916,0.3188405797101449,5,5,0.8,0.8,10
0,0.3293650793650793,0.3293650793650793,0.3421052631578947,5,5,0.8,0.8,10
0,0.30079365079365084,0.30079365079365084,0.32432432432432434,5,5,0.8,0.8,10
0,0.2140873015873016,0.2140873015873016,0.25757575757575757,5,5,0.8,0.8,10
0,0.26488095238095233,0.26488095238095233,0.28985507246376807,5,5,0.8,0.8,10
0,0.27500000000000013,0.275,0.3055555555555556,5,5,0.8,0.8,10
0,0.2503968253968254,0.2503968253968254,0.2753623188405797,5,5,0.8,0.8,10
0,0.3602777777777778,0.3602777777777778,0.34375,5,5,0.8,0.8,10
0,0.3642063492063492,0.3642063492063492,0.37681159420289856,5,5,0.8,0.8,10
0,0.2496031746031746,0.2496031746031746,0.2857142857142857,5,5,0.8,0.8,10
0,0.2662698412698413,0.2662698412698412,0.295774647887324,5,5,0.8,0.8,10
0,0.27996031746031746,0.2799603174603176,0.3098591549295775,5,5,0.8,0.8,10
0,0.3571428571428571,0.3571428571428572,0.36708860759493667,5,5,0.8,0.8,10
0,0.2666666666666667,0.2666666666666666,0.30434782608695654,5,5,0.8,0.8,10
0,0.26408730158730154,0.26408730158730154,0.2857142857142857,5,5,0.8,0.8,10
0,0.32738095238095233,0.32738095238095233,0.33333333333333337,5,5,0.8,0.8,10
0,0.25436507936507935,0.25436507936507935,0.2857142857142857,5,5,0.8,0.8,10
0,0.3449603174603175,0.3449603174603175,0.3787878787878788,5,5,0.8,0.8,10
0,0.32079365079365085,0.32079365079365085,0.3380281690140845,5,5,0.8,0.8,10
0,0.28095238095238095,0.28095238095238084,0.295774647887324,5,5,0.8,0.8,10
0,0.2871031746031746,0.2871031746031746,0.31506849315068497,5,5,0.8,0.8,10
0,0.31765873015873014,0.31765873015873014,0.33333333333333337,5,5,0.8,0.8,10
0,0.2878968253968254,0.28789682539682526,0.3055555555555556,5,5,0.8,0.8,10
0,0.267063492063492,0.267063492063492,0.2857142857142857,5,5,0.8,0.8,10
0,0.33353174603174607,0.33353174603174596,0.35064935064935066,5,5,0.8,0.8,10
0,0.2878968253968254,0.2878968253968254,0.3055555555555556,5,5,0.8,0.8,10
0,0.3307539682539683,0.3307539682539683,0.31818181818181823,5,5,0.8,0.8,10
0,0.2871031746031746,0.2871031746031747,0.31506849315068497,5,5,0.8,0.8,10
0,0.35357142857142854,0.35357142857142865,0.3529411764705882,5,5,0.8,0.8,10
0,0.38888888888888895,0.38888888888888884,0.3529411764705882,5,5,0.8,0.8,10
0,0.3134920634920635,0.3134920634920635,0.32432432432432434,5,5,0.8,0.8,10
0,0.2515873015873016,0.2515873015873016,0.2857142857142857,5,5,0.8,0.8,10
0,0.3123015873015873,0.3123015873015873,0.3194444444444444,5,5,0.8,0.8,10
0,0.3321428571428571,0.3321428571428571,0.3513513513513513,5,5,0.8,0.8,10
0,0.22579365079365077,0.22579365079365077,0.2647058823529411,5,5,0.8,0.8,10
0,0.34126984126984117,0.34126984126984117,0.35064935064935066,5,5,0.8,0.8,10
0,0.31646825396825395,0.31646825396825395,0.32432432432432434,5,5,0.8,0.8,10
0,0.31646825396825395,0.31646825396825395,0.32432432432432434,5,5,0.8,0.8,10
0,0.3146825396825397,0.3146825396825397,0.3421052631578947,5,5,0.8,0.8,10
0,0.329563492063492,0.329563492063492,0.3076923076923077,5,5,0.8,0.8,10
0,0.23849206349206342,0.23849206349206342,0.2647058823529411,5,5,0.8,0.8,10
0,0.3392857142857142,0.3392857142857143,0.35064935064935066,5,5,0.8,0.8,10
0,0.3323412698412699,0.33234126984126977,0.3421052631578947,5,5,0.8,0.8,10
0,0.36190476190476195,0.36190476190476195,0.3661971830985915,5,5,0.8,0.8,10
0,0.3482142857142857,0.3482142857142856,0.35064935064935066,5,5,0.8,0.8,10
0,0.3662698412698413,0.3662698412698412,0.32835820895522383,5,5,0.8,0.8,10
0,0.33432539682539686,0.33432539682539675,0.3421052631578947,5,5,0.8,0.8,10
0,0.36162698412698413,0.36162698412698413,0.36986301369863017,6,5,0.8,0.8,10
0,0.30932539682539684,0.30932539682539684,0.323943661971831,6,5,0.8,0.8,10
0,0.3315476190476191,0.3315476190476191,0.35064935064935066,6,5,0.8,0.8,10
0,0.29801587301587307,0.29801587301587307,0.33333333333333337,6,5,0.8,0.8,10
0,0.37043650793650795,0.37043650793650795,0.3733333333333333,6,5,0.8,0.8,10
0,0.3922619047619048,0.3922619047619047,0.3950617283950617,6,5,0.8,0.8,10
0,0.30079365079365084,0.30079365079365084,0.32432432432432434,6,5,0.8,0.8,10
0,0.3575396825396826,0.3575396825396826,0.3661971830985915,6,5,0.8,0.8,10
0,0.2404761904761905,0.2404761904761904,0.2647058823529411,6,5,0.8,0.8,10
0,0.33353174603174607,0.33353174603174596,0.35064935064935066,6,5,0.8,0.8,10
0,0.3571428571428572,0.3571428571428571,0.36708860759493667,6,5,0.8,0.8,10
0,0.26428571428571435,0.26428571428571423,0.295774647887324,6,5,0.8,0.8,10
0,0.2593253968253968,0.2593253968253968,0.2857142857142857,6,5,0.8,0.8,10
0,0.36329365079365084,0.36329365079365084,0.3827160493827161,6,5,0.8,0.8,10
0,0.43194444444444446,0.43194444444444435,0.3970588235294118,6,5,0.8,0.8,10
0,0.2771825396825397,0.2771825396825396,0.31506849315068497,6,5,0.8,0.8,10
0,0.3759920634920635,0.3759920634920635,0.3827160493827161,6,5,0.8,0.8,10
0,0.3025793650793651,0.302579365079365,0.31506849315068497,6,5,0.8,0.8,10
0,0.3819444444444444,0.3819444444444444,0.3529411764705882,6,5,0.8,0.8,10
0,0.29206349206349214,0.292063492063492,0.32432432432432434,6,5,0.8,0.8,10
0,0.3037698412698413,0.3037698412698413,0.32432432432432434,6,5,0.8,0.8,10
0,0.3543650793650793,0.3543650793650793,0.375,6,5,0.8,0.8,10
0,0.21964285714285725,0.21964285714285703,0.24242424242424243,6,5,0.8,0.8,10
0,0.35496031746031753,0.35496031746031753,0.36363636363636365,6,5,0.8,0.8,10
0,0.25436507936507946,0.25436507936507935,0.2857142857142857,6,5,0.8,0.8,10
0,0.48849206349206353,0.48849206349206353,0.421875,6,5,0.8,0.8,10
0,0.3404761904761905,0.3404761904761905,0.3513513513513513,6,5,0.8,0.8,10
0,0.3855158730158731,0.385515873015873,0.3918918918918919,6,5,0.8,0.8,10
0,0.33630952380952384,0.3363095238095237,0.35064935064935066,6,5,0.8,0.8,10
0,0.3363095238095237,0.3363095238095237,0.35526315789473684,6,5,0.8,0.8,10
0,0.3404761904761905,0.3404761904761905,0.3589743589743589,6,5,0.8,0.8,10
0,0.348015873015873,0.348015873015873,0.36363636363636365,6,5,0.8,0.8,10
0,0.2878968253968254,0.28789682539682526,0.3055555555555556,6,5,0.8,0.8,10
0,0.3285714285714286,0.3285714285714286,0.35064935064935066,6,5,0.8,0.8,10
0,0.3069444444444446,0.30694444444444446,0.3421052631578947,6,5,0.8,0.8,10
0,0.2662698412698413,0.2662698412698412,0.295774647887324,6,5,0.8,0.8,10
0,0.3640873015873016,0.3640873015873016,0.375,6,5,0.8,0.8,10
0,0.3248015873015875,0.32480158730158726,0.33333333333333337,6,5,0.8,0.8,10
0,0.3660714285714286,0.3660714285714286,0.375,6,5,0.8,0.8,10
0,0.35218253968253976,0.35218253968253965,0.36708860759493667,6,5,0.8,0.8,10
0,0.33551587301587316,0.33551587301587293,0.3589743589743589,6,5,0.8,0.8,10
0,0.2238095238095238,0.2238095238095238,0.25373134328358204,6,5,0.8,0.8,10
0,0.24162698412698425,0.24162698412698402,0.26865671641791045,6,5,0.8,0.8,10
0,0.30773809523809537,0.30773809523809526,0.33333333333333337,6,5,0.8,0.8,10
0,0.4029761904761905,0.4029761904761906,0.4025974025974026,6,5,0.8,0.8,10
0,0.3478174603174604,0.3478174603174604,0.3835616438356164,6,5,0.8,0.8,10
0,0.34265873015873016,0.34265873015873005,0.3466666666666667,6,5,0.8,0.8,10
0,0.33432539682539686,0.33432539682539675,0.3421052631578947,6,5,0.8,0.8,10
0,0.3293650793650793,0.3293650793650793,0.3421052631578947,6,5,0.8,0.8,10
0,0.3757936507936509,0.3757936507936508,0.3950617283950617,6,5,0.8,0.8,10
0,0.3384920634920635,0.3384920634920636,0.3589743589743589,6,5,0.8,0.8,10
0,0.3390873015873016,0.3390873015873015,0.3466666666666667,6,5,0.8,0.8,10
0,0.3119047619047619,0.3119047619047619,0.3421052631578947,6,5,0.8,0.8,10
0,0.32638888888888884,0.32638888888888884,0.3421052631578947,6,5,0.8,0.8,10
0,0.2164682539682541,0.21646825396825398,0.27419354838709675,6,5,0.8,0.8,10
0,0.29107142857142865,0.2910714285714284,0.32432432432432434,6,5,0.8,0.8,10
0,0.36329365079365084,0.36329365079365084,0.3827160493827161,6,5,0.8,0.8,10
0,0.3315476190476191,0.331547619047619,0.35064935064935066,6,5,0.8,0.8,10
0,0.3009920634920634,0.30099206349206353,0.3098591549295775,6,5,0.8,0.8,10
0,0.3196428571428571,0.3196428571428571,0.3421052631578947,6,5,0.8,0.8,10
0,0.30853174603174605,0.30853174603174605,0.3287671232876712,6,5,0.8,0.8,10
0,0.3037698412698412,0.3037698412698413,0.32432432432432434,6,5,0.8,0.8,10
0,0.34444444444444455,0.34444444444444444,0.36708860759493667,6,5,0.8,0.8,10
0,0.37996031746031744,0.37996031746031744,0.3827160493827161,6,5,0.8,0.8,10
0,0.25769841269841265,0.25769841269841276,0.28985507246376807,6,5,0.8,0.8,10
0,0.24742063492063493,0.24742063492063493,0.2753623188405797,6,5,0.8,0.8,10
0,0.3577380952380953,0.3577380952380953,0.3717948717948718,6,5,0.8,0.8,10
0,0.33234126984126977,0.33234126984126977,0.3421052631578947,6,5,0.8,0.8,10
0,0.24325396825396828,0.24325396825396828,0.2647058823529411,6,5,0.8,0.8,10
0,0.32658730158730154,0.32658730158730154,0.35064935064935066,6,5,0.8,0.8,10
0,0.2878968253968254,0.2878968253968254,0.3055555555555556,6,5,0.8,0.8,10
0,0.2424603174603175,0.2424603174603175,0.2753623188405797,6,5,0.8,0.8,10
0,0.2682539682539683,0.2682539682539682,0.295774647887324,6,5,0.8,0.8,10
0,0.3236111111111113,0.3236111111111112,0.35064935064935066,6,5,0.8,0.8,10
0,0.40575396825396837,0.40575396825396837,0.4117647058823529,6,5,0.8,0.8,10
0,0.30773809523809526,0.30773809523809514,0.33333333333333337,6,5,0.8,0.8,10
0,0.3581349206349207,0.3581349206349206,0.36708860759493667,6,5,0.8,0.8,10
0,0.34325396825396814,0.34325396825396814,0.3589743589743589,6,5,0.8,0.8,10
0,0.3404761904761905,0.3404761904761904,0.3589743589743589,6,5,0.8,0.8,10
0,0.37956349206349205,0.37956349206349205,0.38749999999999996,6,5,0.8,0.8,10
0,0.34424603174603174,0.34424603174603174,0.35064935064935066,6,5,0.8,0.8,10
0,0.432420634920635,0.432420634920635,0.4,6,5,0.8,0.8,10
0,0.320436507936508,0.3204365079365079,0.33333333333333337,6,5,0.8,0.8,10
0,0.3226190476190476,0.3226190476190476,0.3421052631578947,6,5,0.8,0.8,10
0,0.3140873015873016,0.3140873015873016,0.3287671232876712,6,5,0.8,0.8,10
0,0.31746031746031744,0.31746031746031744,0.33333333333333337,6,5,0.8,0.8,10
0,0.1982142857142858,0.19821428571428568,0.23076923076923073,6,5,0.8,0.8,10
0,0.5665873015873016,0.5665873015873015,0.4464285714285714,6,5,0.8,0.8,10
0,0.33432539682539686,0.33432539682539675,0.35064935064935066,6,5,0.8,0.8,10
0,0.26309523809523805,0.26309523809523805,0.2753623188405797,6,5,0.8,0.8,10
0,0.3482142857142858,0.3482142857142856,0.3589743589743589,6,5,0.8,0.8,10
0,0.28373015873015883,0.2837301587301586,0.295774647887324,6,5,0.8,0.8,10
0,0.27242063492063495,0.27242063492063506,0.3194444444444444,6,5,0.8,0.8,10
0,0.3501984126984128,0.3501984126984128,0.3589743589743589,6,5,0.8,0.8,10
0,0.3410714285714286,0.34107142857142847,0.36363636363636365,6,5,0.8,0.8,10
0,0.44797619047619064,0.44797619047619053,0.4225352112676056,6,5,0.8,0.8,10
0,0.2859126984126984,0.2859126984126984,0.3055555555555556,6,5,0.8,0.8,10
0,0.35218253968253976,0.35218253968253965,0.36708860759493667,6,5,0.8,0.8,10
0,0.36944444444444446,0.36944444444444446,0.379746835443038,6,5,0.8,0.8,10
0,0.30773809523809526,0.30773809523809514,0.33333333333333337,6,5,0.8,0.8,10
0,0.3029761904761905,0.3029761904761905,0.33333333333333337,7,5,0.8,0.8,10
0,0.32738095238095233,0.32738095238095244,0.3466666666666667,7,5,0.8,0.8,10
0,0.3604761904761904,0.3604761904761905,0.3717948717948718,7,5,0.8,0.8,10
0,0.37996031746031755,0.37996031746031744,0.3902439024390244,7,5,0.8,0.8,10
0,0.37103174603174605,0.37103174603174605,0.375,7,5,0.8,0.8,10
0,0.3293650793650794,0.3293650793650793,0.3421052631578947,7,5,0.8,0.8,10
0,0.26408730158730154,0.26408730158730154,0.2857142857142857,7,5,0.8,0.8,10
0,0.3652777777777778,0.3652777777777778,0.3846153846153846,7,5,0.8,0.8,10
0,0.3474206349206349,0.3474206349206349,0.36708860759493667,7,5,0.8,0.8,10
0,0.34325396825396826,0.34325396825396814,0.3589743589743589,7,5,0.8,0.8,10
0,0.320436507936508,0.3204365079365079,0.33333333333333337,7,5,0.8,0.8,10
0,0.38849206349206356,0.38849206349206344,0.3950617283950617,7,5,0.8,0.8,10
0,0.37797619047619047,0.37797619047619047,0.3827160493827161,7,5,0.8,0.8,10
0,0.3930555555555556,0.3930555555555557,0.4,7,5,0.8,0.8,10
0,0.3759920634920635,0.3759920634920635,0.3827160493827161,7,5,0.8,0.8,10
0,0.2591269841269841,0.2591269841269841,0.2857142857142857,7,5,0.8,0.8,10
0,0.4007936507936508,0.4007936507936508,0.40476190476190477,7,5,0.8,0.8,10
0,0.31805555555555554,0.31805555555555554,0.33783783783783783,7,5,0.8,0.8,10
0,0.33750000000000013,0.3374999999999999,0.3589743589743589,7,5,0.8,0.8,10
0,0.2791666666666667,0.2791666666666668,0.3194444444444444,7,5,0.8,0.8,10
0,0.3555555555555556,0.3555555555555556,0.36363636363636365,7,5,0.8,0.8,10
0,0.3392857142857143,0.3392857142857142,0.35064935064935066,7,5,0.8,0.8,10
0,0.3640873015873016,0.3640873015873016,0.375,7,5,0.8,0.8,10
0,0.3375,0.3374999999999999,0.3589743589743589,7,5,0.8,0.8,10
0,0.3462301587301587,0.3462301587301587,0.35064935064935066,7,5,0.8,0.8,10
0,0.3392857142857143,0.3392857142857143,0.35064935064935066,7,5,0.8,0.8,10
0,0.35436507936507944,0.35436507936507944,0.375,7,5,0.8,0.8,10
0,0.37468253968253973,0.37468253968253973,0.381578947368421,7,5,0.8,0.8,10
0,0.34325396825396826,0.34325396825396814,0.35064935064935066,7,5,0.8,0.8,10
0,0.3152380952380953,0.3152380952380952,0.35526315789473684,7,5,0.8,0.8,10
0,0.36884920634920637,0.36884920634920637,0.38749999999999996,7,5,0.8,0.8,10
0,0.3813095238095239,0.3813095238095239,0.3950617283950617,7,5,0.8,0.8,10
0,0.37996031746031744,0.37996031746031744,0.3902439024390244,7,5,0.8,0.8,10
0,0.31845238095238093,0.31845238095238093,0.33333333333333337,7,5,0.8,0.8,10
0,0.3660714285714286,0.3660714285714286,0.3827160493827161,7,5,0.8,0.8,10
0,0.33333333333333337,0.33333333333333326,0.35064935064935066,7,5,0.8,0.8,10
0,0.32460317460317456,0.32460317460317456,0.35820895522388063,7,5,0.8,0.8,10
0,0.3107142857142857,0.3107142857142857,0.33333333333333337,7,5,0.8,0.8,10
0,0.3501984126984127,0.35019841269841256,0.3589743589743589,7,5,0.8,0.8,10
0,0.36071428571428565,0.36071428571428577,0.3717948717948718,7,5,0.8,0.8,10
0,0.3571428571428572,0.3571428571428572,0.36708860759493667,7,5,0.8,0.8,10
0,0.3666666666666667,0.3666666666666666,0.3866666666666667,7,5,0.8,0.8,10
0,0.34464285714285725,0.34464285714285714,0.368421052631579,7,5,0.8,0.8,10
0,0.4810714285714286,0.4810714285714286,0.43939393939393945,7,5,0.8,0.8,10
0,0.3918650793650794,0.3918650793650793,0.3975903614457831,7,5,0.8,0.8,10
0,0.3501984126984128,0.3501984126984127,0.3589743589743589,7,5,0.8,0.8,10
0,0.3321428571428572,0.3321428571428571,0.3513513513513513,7,5,0.8,0.8,10
0,0.31666666666666665,0.31666666666666665,0.3421052631578947,7,5,0.8,0.8,10
0,0.41468253968253976,0.41468253968253965,0.41860465116279066,7,5,0.8,0.8,10
0,0.2960317460317461,0.2960317460317461,0.32432432432432434,7,5,0.8,0.8,10
0,0.3482142857142857,0.3482142857142857,0.3589743589743589,7,5,0.8,0.8,10
0,0.3029761904761904,0.3029761904761905,0.33333333333333337,7,5,0.8,0.8,10
0,0.35416666666666663,0.3541666666666665,0.36,7,5,0.8,0.8,10
0,0.3196428571428571,0.3196428571428571,0.3421052631578947,7,5,0.8,0.8,10
0,0.37222222222222223,0.37222222222222223,0.3902439024390244,7,5,0.8,0.8,10
0,0.30694444444444446,0.30694444444444435,0.3421052631578947,7,5,0.8,0.8,10
0,0.37777777777777777,0.37777777777777777,0.3950617283950617,7,5,0.8,0.8,10
0,0.4049603174603176,0.40496031746031746,0.4078947368421053,7,5,0.8,0.8,10
0,0.3616666666666667,0.3616666666666666,0.38749999999999996,7,5,0.8,0.8,10
0,0.3670634920634921,0.3670634920634921,0.375,7,5,0.8,0.8,10
0,0.36011904761904767,0.36011904761904767,0.36708860759493667,7,5,0.8,0.8,10
0,0.36111111111111105,0.36111111111111105,0.375,7,5,0.8,0.8,10
0,0.375,0.375,0.3827160493827161,7,5,0.8,0.8,10
0,0.34444444444444455,0.34444444444444444,0.36708860759493667,7,5,0.8,0.8,10
0,0.36210317460317465,0.36210317460317454,0.375,7,5,0.8,0.8,10
0,0.3196428571428571,0.3196428571428571,0.3421052631578947,7,5,0.8,0.8,10
0,0.40634920634920646,0.40634920634920646,0.40963855421686746,7,5,0.8,0.8,10
0,0.3849206349206349,0.3849206349206349,0.3902439024390244,7,5,0.8,0.8,10
0,0.3402777777777778,0.3402777777777778,0.36363636363636365,7,5,0.8,0.8,10
0,0.34325396825396826,0.34325396825396814,0.3589743589743589,7,5,0.8,0.8,10
0,0.3293650793650794,0.3293650793650793,0.3421052631578947,7,5,0.8,0.8,10
0,0.3738095238095238,0.3738095238095238,0.4,7,5,0.8,0.8,10
0,0.33472222222222225,0.33472222222222214,0.36708860759493667,7,5,0.8,0.8,10
0,0.3652777777777778,0.3652777777777778,0.3827160493827161,7,5,0.8,0.8,10
0,0.31091269841269853,0.3109126984126984,0.34246575342465757,7,5,0.8,0.8,10
0,0.3126984126984127,0.3126984126984127,0.33333333333333337,7,5,0.8,0.8,10
0,0.3684126984126984,0.3684126984126983,0.3802816901408451,7,5,0.8,0.8,10
0,0.3501984126984127,0.35019841269841256,0.3589743589743589,7,5,0.8,0.8,10
0,0.349404761904762,0.349404761904762,0.36708860759493667,7,5,0.8,0.8,10
0,0.3416666666666667,0.34166666666666656,0.36,7,5,0.8,0.8,10
0,0.34325396825396826,0.34325396825396826,0.36363636363636365,7,5,0.8,0.8,10
0,0.33432539682539686,0.33432539682539675,0.3421052631578947,7,5,0.8,0.8,10
0,0.30773809523809537,0.30773809523809514,0.33333333333333337,7,5,0.8,0.8,10
0,0.3376984126984127,0.3376984126984127,0.3466666666666667,7,5,0.8,0.8,10
0,0.35119047619047616,0.35119047619047616,0.3589743589743589,7,5,0.8,0.8,10
0,0.36904761904761907,0.36904761904761907,0.375,7,5,0.8,0.8,10
0,0.36388888888888893,0.3638888888888888,0.3733333333333333,7,5,0.8,0.8,10
0,0.3365079365079364,0.3365079365079364,0.3589743589743589,7,5,0.8,0.8,10
0,0.34246031746031746,0.34246031746031746,0.36708860759493667,7,5,0.8,0.8,10
0,0.36011904761904767,0.36011904761904767,0.37662337662337664,7,5,0.8,0.8,10
0,0.35436507936507944,0.35436507936507944,0.375,7,5,0.8,0.8,10
0,0.3293650793650794,0.3293650793650793,0.3421052631578947,7,5,0.8,0.8,10
0,0.349404761904762,0.349404761904762,0.36708860759493667,7,5,0.8,0.8,10
0,0.3543650793650793,0.3543650793650793,0.375,7,5,0.8,0.8,10
0,0.26329365079365086,0.26329365079365075,0.295774647887324,7,5,0.8,0.8,10
0,0.4095238095238096,0.4095238095238096,0.4125,7,5,0.8,0.8,10
0,0.3015873015873016,0.3015873015873015,0.31506849315068497,7,5,0.8,0.8,10
0,0.286904761904762,0.2869047619047618,0.31506849315068497,7,5,0.8,0.8,10
0,0.3563492063492064,0.3563492063492063,0.375,7,5,0.8,0.8,10
0,0.32658730158730154,0.32658730158730154,0.35064935064935066,7,5,0.8,0.8,10
0,0.3115079365079365,0.3115079365079365,0.32432432432432434,8,5,0.8,0.8,10
0,0.3424603174603176,0.34246031746031746,0.3382352941176471,8,5,0.8,0.8,10
0,0.41686507936507955,0.41686507936507944,0.41975308641975306,8,5,0.8,0.8,10
0,0.4588888888888889,0.4588888888888889,0.4126984126984127,8,5,0.8,0.8,10
0,0.3412698412698413,0.34126984126984117,0.35064935064935066,8,5,0.8,0.8,10
0,0.37083333333333335,0.37083333333333335,0.37662337662337664,8,5,0.8,0.8,10
0,0.33511904761904754,0.33511904761904765,0.3466666666666667,8,5,0.8,0.8,10
0,0.386904761904762,0.38690476190476186,0.3902439024390244,8,5,0.8,0.8,10
0,0.37023809523809537,0.37023809523809537,0.3902439024390244,8,5,0.8,0.8,10
0,0.3591269841269842,0.3591269841269841,0.36708860759493667,8,5,0.8,0.8,10
0,0.37103174603174605,0.37103174603174605,0.3827160493827161,8,5,0.8,0.8,10
0,0.3216269841269842,0.3216269841269841,0.3421052631578947,8,5,0.8,0.8,10
0,0.3424603174603176,0.3424603174603176,0.36708860759493667,8,5,0.8,0.8,10
0,0.382936507936508,0.382936507936508,0.3902439024390244,8,5,0.8,0.8,10
0,0.3390873015873016,0.3390873015873016,0.3513513513513513,8,5,0.8,0.8,10
0,0.386904761904762,0.386904761904762,0.3902439024390244,8,5,0.8,0.8,10
